gene,pValue,fdr,logFoldChange
ENSG00000269318,0.07598625541965419,0.4938366217537262,0.06306957727254812
ENSG00000269321,0.05357317473111039,0.4247741387101849,0.11370373957160616
ENSG00000269335,0.9792830364452908,0.9998072776424252,0.001115951258140184
ENSG00000269343,0.22890904249253075,0.7832334888535767,0.05101665832627663
ENSG00000269349,0.4410759861951786,0.893094114620783,-0.0016892004045658676
ENSG00000269350,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269352,0.01040104236727335,0.20122141536507632,-0.05285778025680016
ENSG00000269353,0.6463972697732165,0.893094114620783,-0.05237532572149335
ENSG00000269356,0.6714634012265954,0.893094114620783,-0.022179708303472715
ENSG00000269364,0.6714634012265954,0.893094114620783,-0.07581832712759771
ENSG00000269365,0.1853845565057498,0.7223932632848088,0.09875665334386015
ENSG00000269371,1.0,1.0,-0.023380403380347418
ENSG00000269376,0.8557597204883555,0.9662090856994363,0.004037024275545624
ENSG00000269386,0.9654786243041334,0.99669799644512,-0.013805995201423543
ENSG00000269387,0.9516845509972259,0.992812235820995,-0.015919390660246946
ENSG00000269391,0.696893943099878,0.9020940764665814,-0.020853179657086954
ENSG00000269392,0.022815572002900245,0.2861351241497657,-0.21995564301161016
ENSG00000269397,0.31118270509998314,0.8723780264862444,0.045191733019403185
ENSG00000269399,0.0704372125908512,0.47693352364147334,0.040784356175936225
ENSG00000269400,0.910405520748208,0.9822230024147954,-0.005866350106548236
ENSG00000269403,0.21579112478612783,0.7666030985826429,0.09916063516718679
ENSG00000269404,0.010146086769884972,0.19699220416854588,-0.1172074876636045
ENSG00000269405,0.8830130239304063,0.9739989734767273,-0.02610358468590722
ENSG00000269416,0.40111871445160496,0.893094114620783,-0.054740617515608624
ENSG00000269420,0.2568253980212012,0.8152485818721026,-0.12399537404405245
ENSG00000269425,0.3819828610863055,0.893094114620783,-0.13086618375278763
ENSG00000269427,0.1911889689199906,0.7298260715091583,0.03405544232892598
ENSG00000269433,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269437,0.5162126425560465,0.893094114620783,0.042816549833201406
ENSG00000269439,0.06274073974493227,0.4542626539147526,0.047002387719956254
ENSG00000269444,0.1342696024265281,0.6300063434201435,-0.09297212699637727
ENSG00000269445,0.9654786243041334,0.99669799644512,-0.01661785097693448
ENSG00000269446,0.22226317061155643,0.7740549334444976,0.04121235218075076
ENSG00000269460,0.40111871445160496,0.893094114620783,-0.08951965631666872
ENSG00000269463,0.9104038203575348,0.9822230024147954,0.0008561272983181534
ENSG00000269466,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269469,0.3323045980019165,0.893094114620783,0.05612635416867165
ENSG00000269473,0.696893943099878,0.9020940764665814,-0.0002656114543491758
ENSG00000269476,0.2792565739679035,0.8414768393368401,-0.08016990463045176
ENSG00000269480,0.11318582975011413,0.585581342340835,0.06073377967762429
ENSG00000269481,0.55033449095956,0.893094114620783,0.006895813941569213
ENSG00000269482,0.8421952185091911,0.9611058855641068,0.06415582109391954
ENSG00000269486,0.10930018995055023,0.5767660339953877,0.05052310481000304
ENSG00000269487,0.7619222882235865,0.9300656250790774,0.07135708999168788
ENSG00000269489,0.748764189901213,0.924493690640972,0.040651654559431864
ENSG00000269495,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269502,0.55033449095956,0.893094114620783,-0.08834825753047325
ENSG00000269504,0.696893943099878,0.9020940764665814,0.004246397452189255
ENSG00000269506,0.677781461344821,0.8994609746684639,-0.02309233889763463
ENSG00000269514,0.1971433268856818,0.7382870292069392,-0.03580394242679669
ENSG00000269524,0.9792830364452908,0.9998072776424252,-0.029806268298297876
ENSG00000269526,0.11717949551581684,0.5932177753489303,0.10003349961560841
ENSG00000269533,0.8286773856754452,0.956123803916301,-0.025238250403395168
ENSG00000269534,0.024968797118528306,0.3000338689228921,-0.09607229822930774
ENSG00000269535,0.42081897260736734,0.893094114620783,0.03454472792073729
ENSG00000269543,0.6714634012265954,0.893094114620783,0.0030366708680201002
ENSG00000269547,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269553,0.016498739751220313,0.24742402695059032,-0.14059543366435193
ENSG00000269556,0.8830130239304063,0.9739989734767273,-0.010411930784446384
ENSG00000269559,0.209439034922428,0.756244637216779,0.04161498918808562
ENSG00000269560,0.924143898007241,0.9855428419861251,0.014176562954709631
ENSG00000269564,0.7751495771082679,0.9348673059844486,-0.014587471010849083
ENSG00000269570,0.3195263848210449,0.8800067598727227,0.03590266444470348
ENSG00000269578,0.22890904249253075,0.7832334888535767,-0.06903910418341623
ENSG00000269583,0.910405520748208,0.9822230024147954,-0.0044538258014152786
ENSG00000269586,0.5162126425560465,0.893094114620783,0.05226809384398753
ENSG00000269590,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269599,0.8286773856754452,0.956123803916301,-0.0059011532437942965
ENSG00000269600,0.6841338969130957,0.8994609746684639,0.03666927378692019
ENSG00000269604,0.93790375796997,0.9885704576021581,0.20355662389167595
ENSG00000269609,0.0008085714034425922,0.05971995433774034,-0.09624574972203162
ENSG00000269621,0.12549798020318098,0.6114817859866163,-0.18984715493618395
ENSG00000269635,0.4724848263318584,0.893094114620783,-0.0663587145571315
ENSG00000269646,0.6588855976137515,0.893094114620783,-0.05980684337329142
ENSG00000269652,0.06274073974493227,0.4542626539147526,0.17828494189032118
ENSG00000269653,0.012982423102802388,0.2216829277755012,-0.13213525387111102
ENSG00000269656,0.1582693465270245,0.6753043518038725,-0.08302850411518664
ENSG00000269667,0.5855311056433746,0.893094114620783,0.01694652875006109
ENSG00000269680,0.04371314983512984,0.3899554755354021,-0.04945203328694418
ENSG00000269688,0.4618805368809181,0.893094114620783,0.008796388866999523
ENSG00000269693,0.7884424360156889,0.940771207195822,0.016996106172953062
ENSG00000269694,0.3498615101390188,0.893094114620783,-0.06065518063984149
ENSG00000269696,0.9379049390508493,0.9885704576021581,-0.0006975059080282633
ENSG00000269699,0.24963420779974987,0.8071363322513354,0.08647279733519309
ENSG00000269707,0.8286773856754452,0.956123803916301,-0.008884268879710677
ENSG00000269711,0.12128296055023632,0.6012145843420416,0.1903278777293582
ENSG00000269713,0.8084930289092023,0.950935878656287,0.05645274002157744
ENSG00000269720,0.12549798020318098,0.6114817859866163,-0.08210383680845354
ENSG00000269729,0.4514104571522356,0.893094114620783,0.022007711017607238
ENSG00000269736,0.5974913149578003,0.893094114620783,0.00849416630132647
ENSG00000269741,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269743,0.34100150253199435,0.893094114620783,0.013704628948224105
ENSG00000269745,0.7751495771082679,0.9348673059844486,-0.012990365386055063
ENSG00000269749,0.8489690359419948,0.9662090856994363,-0.004352336836844448
ENSG00000269752,0.8966938798436479,0.979100467451301,0.006654801471827621
ENSG00000269755,0.17969514241900097,0.7132694785344427,0.07347163978264226
ENSG00000269758,0.1797034370668139,0.7132694785344427,0.13162235754610255
ENSG00000269782,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269792,0.287021198154649,0.8487112294362847,0.0503993059442652
ENSG00000269793,0.30298403217336345,0.864315878067915,0.0347494572347646
ENSG00000269796,0.3819828610863055,0.893094114620783,-0.09404290900205972
ENSG00000269799,0.40111871445160496,0.893094114620783,-0.05257060747540655
ENSG00000269802,0.6588855976137515,0.893094114620783,0.011589464452668691
ENSG00000269806,0.24258491623646217,0.7981535283776139,0.0720786636666615
ENSG00000269807,0.8693669741268368,0.970302617151989,0.01726312824729457
ENSG00000269813,1.0,1.0,-0.040903716324767164
ENSG00000269814,0.01120669834686632,0.20772398752816987,-0.19614156757270354
ENSG00000269815,0.09142931398953878,0.5335017372835066,0.06121133105937167
ENSG00000269821,0.40111871445160496,0.893094114620783,0.045134387490262856
ENSG00000269825,0.4308784241951218,0.893094114620783,0.04604752764866757
ENSG00000269826,0.209439034922428,0.756244637216779,-0.11019281291882584
ENSG00000269834,0.04022268332418644,0.37381659925404137,-0.035993607716794974
ENSG00000269836,0.8557597204883555,0.9662090856994363,0.056004896602006804
ENSG00000269842,0.2532029771171883,0.8152485818721026,0.04522025587735123
ENSG00000269843,0.7619222882235865,0.9300656250790774,0.024968141065518396
ENSG00000269846,0.07316870711612027,0.48557007454758827,-0.10816457845847302
ENSG00000269855,0.41089873440683633,0.893094114620783,0.03361752736433422
ENSG00000269858,0.10184581757175079,0.5589980277026529,-0.06869096400232977
ENSG00000269859,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269867,0.6777698688990759,0.8994609746684639,-0.011410729289333468
ENSG00000269873,0.55033449095956,0.893094114620783,0.023879612187782086
ENSG00000269877,0.6340202390977074,0.893094114620783,-0.013905298740514008
ENSG00000269881,0.15322624939464494,0.6663113382652789,0.14034646007920815
ENSG00000269883,0.16873111941396302,0.6945820055252911,0.0718680053681421
ENSG00000269886,0.0037347755407237094,0.12304042064443498,0.1826082838285189
ENSG00000269887,0.372628551630678,0.893094114620783,-0.07974163288954775
ENSG00000269888,0.5974913149578003,0.893094114620783,-0.09602157903400786
ENSG00000269889,0.924143898007241,0.9855428419861251,-0.005068110714102068
ENSG00000269890,0.5974913149578003,0.893094114620783,0.025002733222921826
ENSG00000269891,0.48322182757528087,0.893094114620783,-0.019653793894645964
ENSG00000269892,0.494089943903643,0.893094114620783,0.027488658409539894
ENSG00000269893,0.1971433268856818,0.7382870292069392,0.016793068155815872
ENSG00000269894,0.06274073974493227,0.4542626539147526,-0.05347430615023565
ENSG00000269895,0.04745604190260667,0.4030277564520102,-0.06912599132326577
ENSG00000269897,0.7751495771082679,0.9348673059844486,0.03431823170950326
ENSG00000269898,0.16873111941396302,0.6945820055252911,-0.12414379776406512
ENSG00000269899,0.005175256815756641,0.14591043906554602,0.12140194942236478
ENSG00000269900,0.23567679397058905,0.7914614564364747,-0.3406688522560871
ENSG00000269901,0.9930936556061889,1.0,-0.014937903574150174
ENSG00000269902,0.05800659939765267,0.4402023659872626,-0.11865530611435839
ENSG00000269903,0.2831116765487178,0.8487112294362847,0.08000964990480498
ENSG00000269906,0.748764189901213,0.924493690640972,-0.010567942258746781
ENSG00000269910,0.031136343400402527,0.3314304365638231,0.06452259226430772
ENSG00000269911,0.006069901307542517,0.15713581954091,-0.07861557089707798
ENSG00000269915,0.8421952185091911,0.9611058855641068,-0.016168745246806907
ENSG00000269916,0.8152100980744602,0.950935878656287,0.028995111039139734
ENSG00000269918,0.36340836517682296,0.893094114620783,0.034354370851892045
ENSG00000269919,0.9930936556061889,1.0,-0.02438634881546371
ENSG00000269921,0.14830631229145302,0.6572442164362614,-0.04540700704275481
ENSG00000269924,0.16343713775267155,0.6846861636164919,-0.1112904000510139
ENSG00000269925,0.10184581757175079,0.5589980277026529,0.04663704345705666
ENSG00000269926,0.8152100980744602,0.950935878656287,-0.24186721911736686
ENSG00000269927,0.08188687803847484,0.5102336299738541,0.050155177972558314
ENSG00000269929,0.1797034370668139,0.7132694785344427,0.04843021803884798
ENSG00000269930,0.9379049390508493,0.9885704576021581,-0.0016850905325256065
ENSG00000269931,0.7751495771082679,0.9348673059844486,-0.01811333950902541
ENSG00000269933,0.8966938798436479,0.979100467451301,-0.035039537897394404
ENSG00000269934,0.8693645067521392,0.970302617151989,-0.00978355921573621
ENSG00000269935,0.2222807962491984,0.7740549334444976,-0.07813082723898387
ENSG00000269937,0.06274073974493227,0.4542626539147526,0.06515756485110535
ENSG00000269938,0.14830631229145302,0.6572442164362614,0.13312048113564287
ENSG00000269939,1.0,1.0,-0.058708828656514035
ENSG00000269940,0.0001053493318174908,0.022651078481971086,0.08253340861167457
ENSG00000269944,0.2568253980212012,0.8152485818721026,-0.04870707665541198
ENSG00000269945,0.3962725719476654,0.893094114620783,0.01219792362341313
ENSG00000269946,0.7619222882235865,0.9300656250790774,-0.019357409789450133
ENSG00000269947,0.6841338969130957,0.8994609746684639,0.0342731080386382
ENSG00000269949,0.03251560638391769,0.3388735852823922,0.12558392794809115
ENSG00000269950,0.01898852044073278,0.2647948870080314,0.16033382442400473
ENSG00000269951,0.031136343400402527,0.3314304365638231,-0.05509754390928747
ENSG00000269952,0.4462175205312513,0.893094114620783,0.0321225411218063
ENSG00000269954,0.014300411609102613,0.23005356041285482,-0.10416675213532285
ENSG00000269955,0.48322182757528087,0.893094114620783,-0.12453759610671579
ENSG00000269956,0.04371314983512984,0.3899554755354021,0.10427834186591113
ENSG00000269957,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269958,0.0022465392146462193,0.09652993820712273,0.06524124978294944
ENSG00000269959,0.6588855976137515,0.893094114620783,-0.01682634971052106
ENSG00000269961,0.16343713775267155,0.6846861636164919,-0.09724539294148467
ENSG00000269964,0.6841338969130957,0.8994609746684639,-0.008306455616745355
ENSG00000269966,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269967,0.3543502592014047,0.893094114620783,0.03739551609188399
ENSG00000269968,0.7356788423848883,0.9197576622526338,-0.21612891958024122
ENSG00000269970,0.035431665771366756,0.3542758001654995,-0.14404936931162662
ENSG00000269971,0.29493025995299627,0.857132418572339,-0.03180738329785955
ENSG00000269972,1.0,1.0,-0.05033473437918113
ENSG00000269973,0.04021887942465043,0.37381659925404137,-0.055090498814600763
ENSG00000269974,0.00251961202896882,0.10163586316043634,0.14455772644903975
ENSG00000269976,0.05800659939765267,0.4402023659872626,-0.1727892026858292
ENSG00000269978,0.30298403217336345,0.864315878067915,-0.09408381258482129
ENSG00000269980,0.4308784241951218,0.893094114620783,0.05424008800850695
ENSG00000269982,0.08497364290293385,0.5174929467701499,0.030423081300001317
ENSG00000269983,0.016498739751220313,0.24742402695059032,0.06272057753239314
ENSG00000269984,0.6463972697732165,0.893094114620783,0.003252657182460868
ENSG00000269985,0.6340202390977074,0.893094114620783,-0.05322418221675928
ENSG00000269986,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269987,0.6841338969130957,0.8994609746684639,-0.04994787448915698
ENSG00000269989,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269993,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000269994,0.19119742867491685,0.7298260715091583,0.07220826631127017
ENSG00000269997,0.14350796570949984,0.647900432503943,0.10014573638790142
ENSG00000270000,0.287021198154649,0.8487112294362847,0.0698043312504455
ENSG00000270001,0.55033449095956,0.893094114620783,-0.031855603886213016
ENSG00000270002,0.7619222882235865,0.9300656250790774,0.0026797188756218734
ENSG00000270006,0.27163603379402823,0.8355882109507657,-0.051636785522832324
ENSG00000270008,0.15322624939464494,0.6663113382652789,0.23316294700346699
ENSG00000270011,0.10552078691725644,0.5680225623041536,0.09052842665086841
ENSG00000270012,0.24258491623646217,0.7981535283776139,0.01964618215452552
ENSG00000270015,0.4011097393055304,0.893094114620783,0.016568533788661126
ENSG00000270016,0.6217385671728759,0.893094114620783,0.03064438358300348
ENSG00000270017,0.41089873440683633,0.893094114620783,0.0672629958138377
ENSG00000270019,0.2792565739679035,0.8414768393368401,-0.06986899835350088
ENSG00000270020,0.09480191007584501,0.5409498303946118,-0.13296132785259243
ENSG00000270021,0.11318582975011413,0.585581342340835,-0.0937547051736144
ENSG00000270022,0.8966938798436479,0.979100467451301,-0.025391412786014898
ENSG00000270028,0.10930018995055023,0.5767660339953877,-0.0783145203482998
ENSG00000270030,0.014300411609102613,0.23005356041285482,-0.1502064776481304
ENSG00000270031,0.03697151790711806,0.3608510037962862,0.13591859794302794
ENSG00000270035,0.4724848263318584,0.893094114620783,-0.044668732462529614
ENSG00000270036,0.5974913149578003,0.893094114620783,-0.005484067162858206
ENSG00000270038,0.646403549318713,0.893094114620783,0.046439867521889874
ENSG00000270039,0.9861875654275053,1.0,0.0025585257620317757
ENSG00000270040,0.8017934881886061,0.9464433293914813,0.021945649207748465
ENSG00000270048,0.4778284453281837,0.893094114620783,0.04521628667189964
ENSG00000270049,0.910405520748208,0.9822230024147954,-0.007171185456089934
ENSG00000270050,0.6217385671728759,0.893094114620783,-0.001877675977658929
ENSG00000270052,0.494089943903643,0.893094114620783,0.02383818322125598
ENSG00000270055,0.4410672791723702,0.893094114620783,-0.07807503374807007
ENSG00000270058,0.33664875850601084,0.893094114620783,0.039711423998345444
ENSG00000270059,0.6095613493008174,0.893094114620783,0.0077366909359060975
ENSG00000270060,0.06033029424214259,0.44837711528049573,0.05375667182322196
ENSG00000270061,0.3819828610863055,0.893094114620783,0.053317828299349654
ENSG00000270062,0.3819828610863055,0.893094114620783,-0.012981196420573082
ENSG00000270066,0.8152100980744602,0.950935878656287,-0.03240894479498044
ENSG00000270068,0.9379049390508493,0.9885704576021581,0.009105141525623561
ENSG00000270069,0.004905474396981581,0.14235397756434837,-0.10910786554165099
ENSG00000270071,0.5162126425560465,0.893094114620783,0.019623485867844064
ENSG00000270072,0.8152100980744602,0.950935878656287,-0.01488652375209519
ENSG00000270074,0.23567679397058905,0.7914614564364747,-0.047507428207412675
ENSG00000270075,1.0,1.0,-0.0475174357994376
ENSG00000270076,0.15322624939464494,0.6663113382652789,-0.10792156665296598
ENSG00000270077,0.00639872525235525,0.16063505113831028,-0.22977163818191224
ENSG00000270082,0.30298403217336345,0.864315878067915,-0.11627395280221067
ENSG00000270083,0.5162046461092822,0.893094114620783,-0.020435065772662377
ENSG00000270084,0.8693669741268368,0.970302617151989,0.013985942533187919
ENSG00000270087,0.8017934881886061,0.9464433293914813,0.025386728761047084
ENSG00000270090,0.5162126425560465,0.893094114620783,-0.11781144637757111
ENSG00000270091,0.42081897260736734,0.893094114620783,-0.026838539686725327
ENSG00000270094,0.6340202390977074,0.893094114620783,-0.004693322208203821
ENSG00000270095,0.5162126425560465,0.893094114620783,-0.035301020775268414
ENSG00000270096,0.7619222882235865,0.9300656250790774,0.005757236871034661
ENSG00000270099,0.30298403217336345,0.864315878067915,0.0954448684441402
ENSG00000270100,0.08188687803847484,0.5102336299738541,-0.24757252486739842
ENSG00000270103,0.12128296055023632,0.6012145843420416,0.10957074336922368
ENSG00000270104,0.646403549318713,0.893094114620783,-0.010406924559522515
ENSG00000270105,0.9930936556061889,1.0,0.004044684909833474
ENSG00000270106,0.5974913149578003,0.893094114620783,-0.0026585706113857366
ENSG00000270108,0.06033518834151567,0.44837711528049573,0.08852323129824963
ENSG00000270110,0.287021198154649,0.8487112294362847,0.06184347653860735
ENSG00000270111,0.6217385671728759,0.893094114620783,0.023134279130512175
ENSG00000270112,0.39147981995818903,0.893094114620783,-0.158715744969844
ENSG00000270114,0.910405520748208,0.9822230024147954,0.0008901426513756182
ENSG00000270115,0.03394687522059279,0.3467059541080802,0.12799169798062113
ENSG00000270116,0.8557597204883555,0.9662090856994363,0.037170662092958474
ENSG00000270117,0.646403549318713,0.893094114620783,0.014613031023920931
ENSG00000270118,0.696893943099878,0.9020940764665814,-0.020197208104742424
ENSG00000270120,0.03697151790711806,0.3608510037962862,0.11190612759427743
ENSG00000270123,0.8017971870653839,0.9464433293914813,0.003992492201721977
ENSG00000270124,0.6588855976137515,0.893094114620783,0.027864013437541853
ENSG00000270127,0.006742428567382729,0.16580714154218845,0.16421454300677182
ENSG00000270130,0.696893943099878,0.9020940764665814,-0.021351803597817142
ENSG00000270131,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270133,0.6340202390977074,0.893094114620783,-0.05100470366645432
ENSG00000270135,0.7226697427551281,0.9136900847787635,0.030831649599484805
ENSG00000270136,0.7356788423848883,0.9197576622526338,-0.032711799938550896
ENSG00000270137,0.4514104571522356,0.893094114620783,0.060079449614055556
ENSG00000270139,0.12982628978151767,0.6211232391831493,0.0829350702814333
ENSG00000270140,0.8017971870653839,0.9464433293914813,0.001159159886023385
ENSG00000270141,0.209439034922428,0.756244637216779,-0.12854778069216347
ENSG00000270147,0.2032234729546456,0.747243971668956,-0.020436778005114734
ENSG00000270149,0.39147981995818903,0.893094114620783,0.049279945103231124
ENSG00000270154,0.8830130239304063,0.9739989734767273,-0.052173617365817986
ENSG00000270157,0.5736832733038886,0.893094114620783,0.04132415860165423
ENSG00000270159,0.7751495771082679,0.9348673059844486,0.012781958941672307
ENSG00000270164,0.212589230140119,0.7659607805804752,-0.05411236882161141
ENSG00000270165,0.06033518834151567,0.44837711528049573,0.11038883212553356
ENSG00000270168,0.6095613493008174,0.893094114620783,-0.040669684943316096
ENSG00000270170,0.09479561692735942,0.5409498303946118,-0.08263988725600953
ENSG00000270171,0.5388381845957019,0.893094114620783,-0.03532148307346898
ENSG00000270174,0.016498739751220313,0.24742402695059032,-0.1540403700992689
ENSG00000270175,0.6714634012265954,0.893094114620783,0.02136479912245994
ENSG00000270177,0.047451815498248257,0.4030277564520102,-0.09274747889413369
ENSG00000270178,0.26415914504805493,0.8248789782165385,-0.09988720308650278
ENSG00000270179,0.04745604190260667,0.4030277564520102,-0.12053146575960764
ENSG00000270181,0.5855311056433746,0.893094114620783,-0.07037858057728669
ENSG00000270182,0.4724848263318584,0.893094114620783,0.04241751941670424
ENSG00000270184,0.08188687803847484,0.5102336299738541,0.07696910369811293
ENSG00000270185,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270188,0.1853845565057498,0.7223932632848088,0.1231976978983349
ENSG00000270190,0.40111871445160496,0.893094114620783,0.021224204494249554
ENSG00000270194,0.7751495771082679,0.9348673059844486,0.003766667380633631
ENSG00000270195,0.006742428567382729,0.16580714154218845,-0.06916692119448818
ENSG00000270207,0.696893943099878,0.9020940764665814,-0.023245441179570673
ENSG00000270210,0.5162126425560465,0.893094114620783,-0.0383518458194371
ENSG00000270212,0.910405520748208,0.9822230024147954,-0.0679759763839259
ENSG00000270240,0.41089873440683633,0.893094114620783,-0.09123440615538561
ENSG00000270249,0.9654786243041334,0.99669799644512,-0.047498476408540026
ENSG00000270265,0.8152100980744602,0.950935878656287,-0.009091298563189501
ENSG00000270276,0.7226697427551281,0.9136900847787635,-0.02165726919419056
ENSG00000270277,0.9379049390508493,0.9885704576021581,0.021607059230441754
ENSG00000270279,0.696893943099878,0.9020940764665814,-0.02100798360472852
ENSG00000270299,0.8966938798436479,0.979100467451301,-0.1878343821387642
ENSG00000270302,0.40111871445160496,0.893094114620783,0.07804375632334816
ENSG00000270316,0.39147981995818903,0.893094114620783,0.1065724408042816
ENSG00000270321,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270332,0.7226697427551281,0.9136900847787635,0.025083561404525022
ENSG00000270339,0.6841338969130957,0.8994609746684639,-0.09478606123971096
ENSG00000270344,0.910405520748208,0.9822230024147954,0.013890945583111734
ENSG00000270361,0.924143898007241,0.9855428419861251,0.008611687224880132
ENSG00000270362,0.2792565739679035,0.8414768393368401,0.061688832422676025
ENSG00000270372,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270379,0.56195027887719,0.893094114620783,-0.010181272766343863
ENSG00000270380,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270384,0.8421952185091911,0.9611058855641068,-0.013423954819084353
ENSG00000270394,0.9654786243041334,0.99669799644512,-0.021927078438837563
ENSG00000270403,0.8830130239304063,0.9739989734767273,-0.01807906494646325
ENSG00000270412,0.7226697427551281,0.9136900847787635,-0.018336106212765376
ENSG00000270419,0.007875304203972543,0.1784808226676579,-0.09989237219673261
ENSG00000270426,0.27163603379402823,0.8355882109507657,-0.06020340105421249
ENSG00000270451,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270457,0.22890904249253075,0.7832334888535767,0.0367543360881995
ENSG00000270460,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270462,0.34542722966430206,0.893094114620783,-0.05478277660052451
ENSG00000270467,0.5736832733038886,0.893094114620783,-0.09492387234172692
ENSG00000270472,0.48322182757528087,0.893094114620783,-0.08069894829533103
ENSG00000270482,0.36341750981729803,0.893094114620783,-0.029633426879574754
ENSG00000270487,0.8966938798436479,0.979100467451301,-0.06636651340626115
ENSG00000270504,0.8084930289092023,0.950935878656287,-0.007143737546654807
ENSG00000270505,0.09827346693683402,0.5503999688730705,-0.08207301744030727
ENSG00000270522,0.2792565739679035,0.8414768393368401,0.038036542951017646
ENSG00000270523,0.8557597204883555,0.9662090856994363,-0.035436876341489926
ENSG00000270540,0.04745604190260667,0.4030277564520102,0.11721275420078239
ENSG00000270544,0.8557597204883555,0.9662090856994363,0.022336940263735033
ENSG00000270547,0.646403549318713,0.893094114620783,0.10295857610276177
ENSG00000270550,0.07889169769342663,0.5018118476376925,-0.13141587109790032
ENSG00000270557,0.36341750981729803,0.893094114620783,0.0268324353205236
ENSG00000270562,0.6095613493008174,0.893094114620783,-0.006875353735288923
ENSG00000270571,0.748764189901213,0.924493690640972,-0.07039154577955752
ENSG00000270574,0.910405520748208,0.9822230024147954,0.0033391236684572117
ENSG00000270580,0.8557597204883555,0.9662090856994363,-0.02371738499125272
ENSG00000270589,0.9310205295493673,0.9885704576021581,0.02285047670203196
ENSG00000270601,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270604,0.8693669741268368,0.970302617151989,0.010837125564203975
ENSG00000270605,0.1388296069611406,0.6391587140066105,-0.024872650407127092
ENSG00000270607,0.5162126425560465,0.893094114620783,0.03241828340948057
ENSG00000270617,0.7619222882235865,0.9300656250790774,-0.009031969219511635
ENSG00000270629,0.6463972697732165,0.893094114620783,0.005406139945346157
ENSG00000270638,0.0016773984300695191,0.08378295960329955,-0.13062770023408155
ENSG00000270640,0.287021198154649,0.8487112294362847,-0.060203923963591484
ENSG00000270641,0.4410672791723702,0.893094114620783,-0.15314645792130754
ENSG00000270647,0.008945242031218985,0.18899657322782606,-0.14683258105238034
ENSG00000270659,0.22890904249253075,0.7832334888535767,-0.06155609617511471
ENSG00000270661,0.07598625541965419,0.4938366217537262,0.11618365790220737
ENSG00000270672,0.3280150916306126,0.8872656786651615,0.09481638285382822
ENSG00000270673,0.07316870711612027,0.48557007454758827,-0.07247317383908608
ENSG00000270681,0.03251560638391769,0.3388735852823922,0.1076058822170094
ENSG00000270696,0.03394687522059279,0.3467059541080802,0.09076477343072654
ENSG00000270697,0.33664875850601084,0.893094114620783,-0.08765184501408484
ENSG00000270704,0.017294794483764885,0.2521236768135933,-0.10149259390902621
ENSG00000270720,0.7884424360156889,0.940771207195822,-0.007421835454071341
ENSG00000270722,0.16343713775267155,0.6846861636164919,-0.12661861302399147
ENSG00000270725,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270726,0.23567679397058905,0.7914614564364747,-0.01862109670188581
ENSG00000270742,0.9516845509972259,0.992812235820995,-0.03126977676162414
ENSG00000270751,0.30298403217336345,0.864315878067915,-0.07558506542083016
ENSG00000270755,0.8693669741268368,0.970302617151989,0.03534347045445142
ENSG00000270757,0.5162126425560465,0.893094114620783,0.1752683490084901
ENSG00000270760,0.8286773856754452,0.956123803916301,0.05721341384937574
ENSG00000270761,0.29493025995299627,0.857132418572339,-0.06316778403186608
ENSG00000270765,0.5388381845957019,0.893094114620783,-0.021277461279479968
ENSG00000270777,0.494089943903643,0.893094114620783,0.021447634386259695
ENSG00000270792,0.55033449095956,0.893094114620783,0.05413291646715869
ENSG00000270800,0.6714634012265954,0.893094114620783,-0.054860458176165534
ENSG00000270806,0.007480027701157544,0.1740722495886663,-0.18885547171805164
ENSG00000270816,0.036191061150574334,0.3602074050007232,-0.06365909879371441
ENSG00000270820,0.9379049390508493,0.9885704576021581,0.0030184448132189083
ENSG00000270823,0.6217385671728759,0.893094114620783,0.03844350117778696
ENSG00000270824,0.6714634012265954,0.893094114620783,0.0005459036498634734
ENSG00000270828,0.5736832733038886,0.893094114620783,0.021233563671866323
ENSG00000270829,0.3543502592014047,0.893094114620783,0.03820771411310063
